,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※5",903,"32,908",2.7%
2,京都,"3,559","79,776",4.5%
3,"大阪
※3※5","26,476","405,158",6.5%
4,"※3※4※5
兵庫","7,846","120,191",6.5%
5,"奈良
※5","1,600","41,712",3.8%
6,和歌山,572,"15,614",3.7%
7,"鳥取
※3※4",68,"20,998",0.3%
8,"島根
※5",178,"8,556",2.1%
9,"岡山
※4",911,"27,231",3.3%
10,"広島
※3","2,026","56,843",3.6%
11,"山口
※4",453,"24,734",1.8%
12,"徳島
※3",188,"14,157",1.3%
13,"香川
※5",206,"20,313",1.0%
14,愛媛,374,"10,835",3.5%
15,高知,465,"5,176",9.0%
16,"※3※4※5
福岡","6,998","236,143",3.0%
17,"佐賀
※3",405,"13,004",3.1%
18,長崎,352,"31,987",1.1%
19,熊本,"1,353","29,145",4.6%
20,大分,559,"36,605",1.5%
21,宮崎,647,"11,569",5.6%
22,鹿児島,868,"33,826",2.6%
23,"沖縄
※3","4,926","82,311",6.0%
24,"長崎船
※2
その他",149,0,-
25,合計,"191,303","3,960,180",4.8%
