,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,348","25,289",5.3%
2,"青森
※３",30,"1,287",2.3%
3,"岩手
※３※６",0,"1,260",0.0%
4,"宮城
※３",132,"5,132",2.6%
5,秋田,16,"1,041",1.5%
6,山形,75,"2,822",2.7%
7,"福島
※３",84,"8,535",1.0%
8,茨城,226,"6,311",3.6%
9,"栃木
※３",133,"10,936",1.2%
10,"群馬
※３※６",167,"6,932",2.4%
11,埼玉,"1,783","51,993",3.4%
12,千葉,"1,318","23,893",5.5%
13,"東京
※１※３","9,579","143,292",6.7%
14,神奈川,"2,009","15,655",12.8%
15,"新潟
※３",90,"5,716",1.6%
16,"富山
※６",231,"4,791",4.8%
17,"石川
※３",303,"3,017",10.0%
18,"福井
※３",126,"4,005",3.1%
19,"山梨
※３",78,"6,569",1.2%
20,"長野
※３※６",84,"5,206",1.6%
21,"岐阜
※６",180,"7,153",2.5%
22,"静岡
※３、５",109,"9,608",1.1%
23,愛知,640,"16,041",4.0%
24,"三重
※３",57,"3,307",1.7%
