,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,396","27,210",5.1%
2,"青森
※３",31,"1,393",2.2%
3,"岩手
※３※６",0,"1,381",0.0%
4,"宮城
※３",147,"5,617",2.6%
5,秋田,18,"1,089",1.7%
6,山形,75,"2,869",2.6%
7,"福島
※３",86,"9,312",0.9%
8,茨城,254,"6,767",3.8%
9,"栃木
※３",167,"12,568",1.3%
10,"群馬
※３※６",182,"7,722",2.4%
11,埼玉,"2,146","62,409",3.4%
12,千葉,"1,522","26,690",5.7%
13,"東京
※１","11,611","170,610",6.8%
14,神奈川,"2,286","17,322",13.2%
15,"新潟
※３",97,"6,120",1.6%
16,"富山
※６",236,"5,077",4.6%
17,"石川
※３",314,"3,196",9.8%
18,"福井
※３",129,"4,674",2.8%
19,"山梨
※３",88,"7,040",1.3%
20,"長野
※３※６",98,"6,331",1.5%
21,"岐阜
※６",265,"9,382",2.8%
22,"静岡
※３、５",200,"10,472",1.9%
23,愛知,"1,172","20,356",5.8%
24,"三重
※３",74,"3,831",1.9%
