,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"12,495","218,395",5.7%
2,"青森
※3",403,"8,756",4.6%
3,"※3※4※5
岩手",343,"13,209",2.6%
4,"宮城
※3※5","1,831","23,979",7.6%
5,秋田,104,"3,973",2.6%
6,山形,334,"9,710",3.4%
7,"福島
※3",782,"51,674",1.5%
8,茨城,"2,187","18,369",11.9%
9,"栃木
※3※5","1,106","67,312",1.6%
10,"群馬
※3※5","2,001","49,380",4.1%
11,"埼玉
※4","12,215","295,862",4.1%
12,千葉,"9,466","209,691",4.5%
13,"東京
※1","53,130","934,315",5.7%
14,神奈川,"17,732","326,214",5.4%
15,"新潟
※3※5",457,"26,210",1.7%
16,"富山
※3※5",507,"20,661",2.5%
17,"石川
※3",980,"27,787",3.5%
18,"福井
※3",338,"18,049",1.9%
19,"山梨
※3",492,"14,369",3.4%
20,"長野
※3※5","1,061","42,671",2.5%
21,"岐阜
※5","1,839","58,989",3.1%
22,"静岡
※3※4","2,440","85,933",2.8%
23,"※3※4※5
愛知","14,409","182,125",7.9%
24,"三重
※3","1,176","26,913",4.4%
