,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※5",869,"31,392",2.8%
2,京都,"3,267","75,779",4.3%
3,"大阪
※3※5","25,114","383,174",6.6%
4,"※3※4※5
兵庫","7,339","114,190",6.4%
5,"奈良
※5","1,512","39,412",3.8%
6,和歌山,557,"15,059",3.7%
7,"鳥取
※3※4",67,"19,827",0.3%
8,"島根
※5",168,"7,659",2.2%
9,"岡山
※4",702,"24,136",2.9%
10,"広島
※3","1,634","48,780",3.3%
11,"山口
※4",437,"22,347",2.0%
12,"徳島
※3",187,"13,881",1.3%
13,"香川
※5",199,"19,583",1.0%
14,愛媛,360,"9,762",3.7%
15,高知,368,"4,777",7.7%
16,"※3※4※5
福岡","6,680","226,346",3.0%
17,"佐賀
※3",384,"12,001",3.2%
18,⾧崎,321,"30,156",1.1%
19,熊本,"1,267","28,344",4.5%
20,大分,522,"33,944",1.5%
21,宮崎,612,"11,276",5.4%
22,鹿児島,837,"32,158",2.6%
23,"沖縄
※3","4,824","80,078",6.0%
24,"⾧崎船
※2
その他",149,0,-
25,合計,"180,162","3,741,200",4.8%
