,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"2,075","56,568",3.7%
2,"青森
※３",36,"2,414",1.5%
3,"※3※4※5
岩手",23,"4,168",0.6%
4,"宮城
※３※５",397,"10,218",3.9%
5,秋田,53,"2,131",2.5%
6,山形,78,"5,149",1.5%
7,"福島
※３",251,"19,863",1.3%
8,茨城,652,"12,436",5.2%
9,"栃木
※３",428,"30,149",1.4%
10,"群馬
※３※5",699,"20,615",3.4%
11,"埼玉
※４","4,624","142,930",3.2%
12,千葉,"3,862","87,562",4.4%
13,"東京
※１","25,547","449,937",5.7%
14,神奈川,"6,819","151,103",4.5%
15,"新潟
※３※5",170,"15,290",1.1%
16,"富山
※３※5",417,"12,090",3.4%
17,"石川
※３",776,"12,853",6.0%
18,"福井
※３",244,"9,734",2.5%
19,"山梨
※３",183,"10,602",1.7%
20,"長野
※３※5",305,"18,821",1.6%
21,"岐阜
※5",623,"22,525",2.8%
22,"静岡
※３※４",534,"34,154",1.6%
23,"※3※4※5
愛知","5,309","75,800",7.0%
24,"三重
※３",502,"12,476",4.0%
