,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"2,032","55,324",3.7%
2,"青森
※３",35,"2,348",1.5%
3,"岩手
※３※６",23,"4,057",0.6%
4,"宮城
※３",385,"10,041",3.8%
5,秋田,53,"2,094",2.5%
6,山形,78,"5,098",1.5%
7,"福島
※３",242,"19,374",1.2%
8,茨城,637,"12,251",5.2%
9,"栃木
※３",427,"29,463",1.4%
10,"群馬
※３※６",698,"20,052",3.5%
11,埼玉,"4,547","139,050",3.3%
12,千葉,"3,784","85,762",4.4%
13,"東京
※１","25,113","436,860",5.7%
14,神奈川,"6,679","146,306",4.6%
15,"新潟
※６",170,"15,085",1.1%
16,"富山
※６",412,"11,651",3.5%
17,"石川
※３",773,"12,490",6.2%
18,"福井
※３",244,"9,671",2.5%
19,"山梨
※３",180,"10,478",1.7%
20,"長野
※３※６",303,"18,446",1.6%
21,"岐阜
※６",616,"22,106",2.8%
22,"静岡
※３、５",526,"32,717",1.6%
23,愛知,"5,217","73,369",7.1%
24,"三重
※３",489,"12,132",4.0%
