,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※3※5",553,"14,501",3.8%
2,京都,"2,014","52,347",3.8%
3,"大阪
※3※5","12,876","237,923",5.4%
4,"※3※4※5
兵庫","3,250","68,946",4.7%
5,"奈良
※5",659,"24,620",2.7%
6,和歌山,275,"10,439",2.6%
7,"鳥取
※3",38,"5,770",0.7%
8,"島根
※5",141,"6,281",2.2%
9,"岡山
※4",291,"11,198",2.6%
10,"広島
※3",662,"27,466",2.4%
11,"山口
※4",213,"11,915",1.8%
12,"徳島
※3",164,"7,485",2.2%
13,"香川
※5",101,"13,518",0.7%
14,愛媛,116,"4,371",2.7%
15,高知,144,"3,650",3.9%
16,"※3※4※5
福岡","5,226","165,014",3.2%
17,"佐賀
※3",254,"7,081",3.6%
18,⾧崎,244,"22,457",1.1%
19,熊本,786,"19,224",4.1%
20,大分,159,"20,989",0.8%
21,宮崎,367,"8,791",4.2%
22,鹿児島,468,"22,179",2.1%
23,"沖縄
※3","3,363","58,299",5.8%
24,"⾧崎船
※2
その他",149,0,-
25,合計,"100,618","2,445,474",4.1%
