,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,514","32,178",4.7%
2,"青森
※３",32,"1,549",2.1%
3,"岩手
※３※６",6,"1,833",0.3%
4,"宮城
※３",180,"6,523",2.8%
5,秋田,32,"1,201",2.7%
6,山形,76,"2,959",2.6%
7,"福島
※３",95,"10,678",0.9%
8,茨城,368,"8,181",4.5%
9,"栃木
※３",230,"15,411",1.5%
10,"群馬
※３※６",211,"9,098",2.3%
11,埼玉,"2,738","78,160",3.5%
12,千葉,"2,061","31,557",6.5%
13,"東京
※１","15,107","221,676",6.8%
14,神奈川,"3,059","42,717",7.2%
15,"新潟
※３",126,"7,248",1.7%
16,"富山
※６",268,"5,841",4.6%
17,"石川
※３",331,"3,393",9.8%
18,"福井
※３",153,"5,420",2.8%
19,"山梨
※３",124,"7,778",1.6%
20,"⾧野
※６",127,"9,249",1.4%
21,"岐阜
※６",435,"12,857",3.4%
22,"静岡
※３、５",345,"16,211",2.1%
23,愛知,"2,675","29,046",9.2%
24,"三重
※３",189,"5,594",3.4%
