,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※5",863,"30,933",2.8%
2,京都,"3,076","73,836",4.2%
3,"大阪
※3※5","24,929","379,572",6.6%
4,"※3※4※5
兵庫","7,228","113,005",6.4%
5,"奈良
※5","1,493","38,382",3.9%
6,和歌山,554,"14,965",3.7%
7,"鳥取
※3※4",67,"19,495",0.3%
8,"島根
※5",166,"7,659",2.2%
9,"岡山
※4",702,"24,136",2.9%
10,"広島
※3","1,560","43,500",3.6%
11,"山口
※4",435,"22,347",1.9%
12,"徳島
※3",187,"13,844",1.4%
13,"香川
※5",199,"19,511",1.0%
14,愛媛,359,"9,723",3.7%
15,高知,357,"4,671",7.6%
16,"※3※4※5
福岡","6,622","224,401",3.0%
17,"佐賀
※3",380,"11,860",3.2%
18,長崎,290,"29,884",1.0%
19,熊本,"1,210","27,774",4.4%
20,大分,516,"33,841",1.5%
21,宮崎,584,"10,923",5.3%
22,鹿児島,823,"30,031",2.7%
23,"沖縄
※3","4,805","79,687",6.0%
24,"長崎船
※2
その他",149,0,-
25,合計,"177,960","3,687,442",4.8%
