,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,"滋賀
※３※６",466,"10,221",4.6%
2,京都,"1,594","34,873",4.6%
3,"大阪
※３※６","9,232","151,066",6.1%
4,"兵庫
※３,４,6","2,378","48,018",5.0%
5,"奈良
※６",540,"17,993",3.0%
6,和歌山,235,"8,839",2.7%
7,"鳥取
※３",22,"4,601",0.5%
8,"島根
※６",137,"5,032",2.7%
9,岡山,146,"7,049",2.1%
10,"広島
※３",464,"18,484",2.5%
11,山口,189,"7,510",2.5%
12,"徳島
※３",146,"6,460",2.3%
13,"香川
※６",86,"9,006",1.0%
14,愛媛,114,"3,900",2.9%
15,高知,134,"3,255",4.1%
16,福岡,"4,845","43,331",11.2%
17,"佐賀
※３",242,"5,358",4.5%
18,長崎,234,"15,876",1.5%
19,熊本,554,"12,477",4.4%
20,大分,158,"13,974",1.1%
21,宮崎,339,"8,251",4.1%
22,鹿児島,371,"16,872",2.2%
23,"沖縄
※３","2,244","30,027",7.5%
24,"長崎船
※２
その他",149,0,-
25,合計,"72,381","1,480,613",4.9%
