,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,144","16,866",6.8%
2,"青森
※３",27,907,3.0%
3,"岩手
※３",0,776,0.0%
4,"宮城
※３",88,"3,253",2.7%
5,秋田,16,962,1.7%
6,山形,69,"2,474",2.8%
7,"福島
※３",81,"5,454",1.5%
8,茨城,168,"5,005",3.4%
9,"栃木
※３",66,"5,375",1.2%
10,"群馬
※３",151,"4,285",3.5%
11,埼玉,"1,019","26,579",3.8%
12,千葉,918,"16,146",5.7%
13,"東京
※１","5,473","16,351",33.5%
14,神奈川,"1,402","11,129",12.6%
15,"新潟
※３",83,"4,553",1.8%
16,富山,227,"3,642",6.2%
17,"石川
※３",299,"2,824",10.6%
18,"福井
※３",122,"2,980",4.1%
19,"山梨
※３",69,"4,728",1.5%
20,"長野
※３",76,"2,983",2.5%
21,岐阜,153,"4,221",3.6%
22,静岡,77,"3,653",2.1%
23,愛知,513,"11,171",4.6%
24,"三重
※３",45,"2,620",1.7%
