,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,"滋賀
※３",100,"1,896",5.3%
2,京都,358,"8,257",4.3%
3,"大阪
※３","1,783","31,646",5.6%
4,兵庫,699,"11,293",6.2%
5,奈良,92,"2,898",3.2%
6,和歌山,63,"3,733",1.7%
7,鳥取,3,"1,357",0.2%
8,島根,24,"1,138",2.1%
9,岡山,25,"1,731",1.4%
10,"広島
※３",167,"7,060",2.4%
11,山口,37,"1,782",2.1%
12,"徳島
※３",5,752,0.7%
13,香川,28,"2,225",1.3%
14,愛媛,82,"2,316",3.5%
15,高知,74,"1,812",4.1%
16,福岡,780,"13,239",5.9%
17,"佐賀
※３",47,"1,443",3.3%
18,長崎,17,"2,814",0.6%
19,熊本,48,"3,962",1.2%
20,大分,60,"4,081",1.5%
21,宮崎,17,"1,402",1.2%
22,鹿児島,10,"1,918",0.5%
23,沖縄,142,"2,880",4.9%
24,"長崎船
※２
その他",149,-,-
25,合計,"16,807","254,229",6.6%
