,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,184","18,301",6.5%
2,"青森
※３",27,933,2.9%
3,"岩手
※３",0,830,0.0%
4,"宮城
※３",88,"3,372",2.6%
5,秋田,16,975,1.6%
6,山形,69,"2,491",2.8%
7,"福島
※３",82,"5,874",1.4%
8,茨城,168,"5,107",3.3%
9,"栃木
※３",66,"5,889",1.1%
10,"群馬
※３",151,"4,514",3.3%
11,埼玉,"1,025","29,050",3.5%
12,千葉,922,"16,898",5.5%
13,"東京
※１","5,674","63,083",9.0%
14,神奈川,"1,426","11,724",12.2%
15,"新潟
※３",83,"4,686",1.8%
16,富山,227,"3,766",6.0%
17,"石川
※３",299,"2,857",10.5%
18,"福井
※３",122,"3,132",3.9%
19,"山梨
※３",72,"5,122",1.4%
20,"長野
※３",76,"3,063",2.5%
21,岐阜,155,"4,518",3.4%
22,静岡,79,"3,724",2.1%
23,愛知,521,"11,523",4.5%
24,"三重
※３",45,"2,687",1.7%
