,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,"滋賀
※３※６",476,"10,980",4.3%
2,京都,"1,659","38,110",4.4%
3,"大阪
※３※６","9,920","167,579",5.9%
4,"兵庫
※３,４,6","2,537","51,555",4.9%
5,"奈良
※６",551,"19,076",2.9%
6,和歌山,236,"8,987",2.6%
7,"鳥取
※３",35,"4,910",0.7%
8,"島根
※６",137,"5,281",2.6%
9,岡山,148,"7,861",1.9%
10,"広島
※３",474,"19,573",2.4%
11,山口,195,"8,727",2.2%
12,"徳島
※３",147,"6,723",2.2%
13,"香川
※６",93,"10,008",0.9%
14,愛媛,114,"3,973",2.9%
15,高知,137,"3,366",4.1%
16,福岡,"4,987","46,075",10.8%
17,"佐賀
※３",244,"5,639",4.3%
18,長崎,236,"16,972",1.4%
19,熊本,571,"15,959",3.6%
20,大分,158,"15,282",1.0%
21,宮崎,344,"8,455",4.1%
22,鹿児島,376,"17,562",2.1%
23,"沖縄
※３","2,322","35,020",6.6%
24,"長崎船
※２
その他",149,0,-
25,合計,"77,183","1,635,256",4.7%
