,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,176","17,875",6.6%
2,"青森
※３",27,922,2.9%
3,"岩手
※３",0,799,0.0%
4,"宮城
※３",88,"3,333",2.6%
5,秋田,16,968,1.7%
6,山形,69,"2,482",2.8%
7,"福島
※３",81,"5,699",1.4%
8,茨城,168,"5,053",3.3%
9,"栃木
※３",66,"5,523",1.2%
10,"群馬
※３",151,"4,420",3.4%
11,埼玉,"1,022","28,059",3.6%
12,千葉,919,"16,716",5.5%
13,"東京
※１","5,619","16,351",34.4%
14,神奈川,"1,413","11,489",12.3%
15,"新潟
※３",83,"4,627",1.8%
16,富山,227,"3,722",6.1%
17,"石川
※３",299,"2,847",10.5%
18,"福井
※３",122,"3,062",4.0%
19,"山梨
※３",71,"4,968",1.4%
20,"長野
※３",76,"3,026",2.5%
21,岐阜,154,"4,317",3.6%
22,静岡,78,"3,698",2.1%
23,愛知,516,"11,375",4.5%
24,"三重
※３",45,"2,668",1.7%
