,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"2,460","68,209",3.6%
2,"青森
※3",83,"2,975",2.8%
3,"※3※4※5
岩手",26,"4,874",0.5%
4,"宮城
※3※5",508,"12,111",4.2%
5,秋田,59,"2,361",2.5%
6,山形,81,"5,335",1.5%
7,"福島
※3",343,"24,370",1.4%
8,茨城,723,"13,174",5.5%
9,"栃木
※3※5",458,"34,074",1.3%
10,"群馬
※3※5",766,"26,175",2.9%
11,"埼玉
※4","5,286","163,004",3.2%
12,千葉,"4,473","110,522",4.0%
13,"東京
※1","28,604","532,530",5.4%
14,神奈川,"7,843","178,657",4.4%
15,"新潟
※3※5",180,"16,808",1.1%
16,"富山
※3※5",423,"13,903",3.0%
17,"石川
※3",788,"15,179",5.2%
18,"福井
※3",254,"10,331",2.5%
19,"山梨
※3",199,"11,173",1.8%
20,"長野
※3※5",323,"20,863",1.5%
21,"岐阜
※5",642,"24,856",2.6%
22,"静岡
※3※4",575,"39,100",1.5%
23,"※3※4※5
愛知","5,615","87,811",6.4%
24,"三重
※3",544,"14,558",3.7%
