,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"2,181","59,856",3.6%
2,"青森
※3",37,"2,504",1.5%
3,"※3※4※5
岩手",24,"4,388",0.5%
4,"宮城
※3※5",428,"10,907",3.9%
5,秋田,58,"2,163",2.7%
6,山形,78,"5,203",1.5%
7,"福島
※3",269,"21,225",1.3%
8,茨城,677,"12,688",5.3%
9,"栃木
※3",438,"32,269",1.4%
10,"群馬
※3※5",728,"23,096",3.2%
11,"埼玉
※4","4,820","147,205",3.3%
12,千葉,"4,069","97,864",4.2%
13,"東京
※1","26,550","477,472",5.6%
14,神奈川,"7,147","159,977",4.5%
15,"新潟
※3※5",170,"15,712",1.1%
16,"富山
※3※5",422,"12,744",3.3%
17,"石川
※3",778,"13,544",5.7%
18,"福井
※3",244,"9,880",2.5%
19,"山梨
※3",194,"10,833",1.8%
20,"長野
※3※5",313,"19,422",1.6%
21,"岐阜
※5",630,"23,291",2.7%
22,"静岡
※3※4",558,"35,440",1.6%
23,"※3※4※5
愛知","5,437","79,389",6.8%
24,"三重
※3",530,"13,430",3.9%
