,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,760","42,955",4.1%
2,"青森
※３",35,"1,982",1.8%
3,"岩手
※３※６",19,"2,900",0.7%
4,"宮城
※３",198,"7,673",2.6%
5,秋田,49,"1,749",2.8%
6,山形,77,"3,094",2.5%
7,"福島
※３",157,"14,323",1.1%
8,茨城,542,"10,496",5.2%
9,"栃木
※３",303,"21,784",1.4%
10,"群馬
※３※６",434,"13,994",3.1%
11,埼玉,"3,862","104,261",3.7%
12,千葉,"2,994","54,290",5.5%
13,"東京
※１","20,569","316,316",6.5%
14,神奈川,"4,848","110,988",4.4%
15,"新潟
※６",142,"12,409",1.1%
16,"富山
※６",379,"7,417",5.1%
17,"石川
※３",620,"7,933",7.8%
18,"福井
※３",211,"7,427",2.8%
19,"山梨
※３",172,"9,415",1.8%
20,"長野
※３※６",237,"13,673",1.7%
21,"岐阜
※６",555,"17,893",3.1%
22,"静岡
※３、５",478,"24,082",2.0%
23,愛知,"4,412","51,517",8.6%
24,"三重
※３",365,"9,496",3.8%
