,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"2,652","73,414",3.6%
2,"青森
※3",150,"3,633",4.1%
3,"※3※4※5
岩手",27,"5,134",0.5%
4,"宮城
※3※5",545,"12,763",4.3%
5,秋田,61,"2,448",2.5%
6,山形,84,"5,758",1.5%
7,"福島
※3",379,"26,962",1.4%
8,茨城,737,"13,525",5.4%
9,"栃木
※3※5",476,"35,101",1.4%
10,"群馬
※3※5",839,"27,505",3.1%
11,"埼玉
※4","5,561","173,925",3.2%
12,千葉,"4,734","119,191",4.0%
13,"東京
※1","29,706","563,985",5.3%
14,神奈川,"8,246","187,119",4.4%
15,"新潟
※3※5",180,"17,268",1.0%
16,"富山
※3※5",422,"14,261",3.0%
17,"石川
※3",798,"16,055",5.0%
18,"福井
※3",256,"10,775",2.4%
19,"山梨
※3",203,"11,373",1.8%
20,"長野
※3※5",330,"22,077",1.5%
21,"岐阜
※5",668,"25,757",2.6%
22,"静岡
※3※4",588,"40,885",1.4%
23,"※3※4※5
愛知","5,768","92,555",6.2%
24,"三重
※3",554,"15,371",3.6%
