,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"2,267","61,798",3.7%
2,"青森
※3",37,"2,585",1.4%
3,"※3※4※5
岩手",24,"4,518",0.5%
4,"宮城
※3※5",453,"11,139",4.1%
5,秋田,58,"2,304",2.5%
6,山形,79,"5,253",1.5%
7,"福島
※3",287,"21,931",1.3%
8,茨城,698,"12,846",5.4%
9,"栃木
※3",443,"32,855",1.3%
10,"群馬
※3※5",741,"24,187",3.1%
11,"埼玉
※4","4,923","151,207",3.3%
12,千葉,"4,193","103,301",4.1%
13,"東京
※1","27,117","495,064",5.5%
14,神奈川,"7,331","164,983",4.4%
15,"新潟
※3※5",176,"16,062",1.1%
16,"富山
※3※5",422,"13,147",3.2%
17,"石川
※3",778,"14,054",5.5%
18,"福井
※3",248,"10,019",2.5%
19,"山梨
※3",196,"10,928",1.8%
20,"長野
※3※5",317,"19,906",1.6%
21,"岐阜
※5",631,"23,881",2.6%
22,"静岡
※3※4",565,"36,984",1.5%
23,"※3※4※5
愛知","5,478","82,828",6.6%
24,"三重
※3",535,"13,783",3.9%
