,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"2,159","59,459",3.6%
2,"青森
※3",37,"2,458",1.5%
3,"※3※4※5
岩手",23,"4,282",0.5%
4,"宮城
※3※5",425,"10,803",3.9%
5,秋田,58,"2,145",2.7%
6,山形,78,"5,195",1.5%
7,"福島
※3",267,"21,106",1.3%
8,茨城,676,"12,623",5.4%
9,"栃木
※3",437,"31,518",1.4%
10,"群馬
※3※5",728,"22,851",3.2%
11,"埼玉
※4","4,800","145,670",3.3%
12,千葉,"4,047","96,680",4.2%
13,"東京
※1","26,484","470,228",5.6%
14,神奈川,"7,136","156,859",4.5%
15,"新潟
※3※5",170,"15,659",1.1%
16,"富山
※3※5",422,"12,509",3.4%
17,"石川
※3",777,"13,530",5.7%
18,"福井
※3",244,"9,872",2.5%
19,"山梨
※3",193,"10,748",1.8%
20,"長野
※3※5",313,"19,157",1.6%
21,"岐阜
※5",630,"23,270",2.7%
22,"静岡
※3※4",551,"34,985",1.6%
23,"※3※4※5
愛知","5,419","79,108",6.9%
24,"三重
※3",527,"13,267",4.0%
