,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,"滋賀
※３※６",474,"10,783",4.4%
2,京都,"1,641","37,313",4.4%
3,"大阪
※３※６","9,803","163,589",6.0%
4,"兵庫
※３,４,6","2,502","50,737",4.9%
5,"奈良
※６",550,"18,813",2.9%
6,和歌山,236,"8,950",2.6%
7,"鳥取
※３",34,"4,805",0.7%
8,"島根
※６",137,"5,246",2.6%
9,岡山,147,"7,511",2.0%
10,"広島
※３",474,"19,137",2.5%
11,山口,194,"8,534",2.3%
12,"徳島
※３",147,"6,690",2.2%
13,"香川
※６",92,"9,801",0.9%
14,愛媛,114,"3,955",2.9%
15,高知,137,"3,335",4.1%
16,福岡,"4,959","45,127",11.0%
17,"佐賀
※３",244,"5,588",4.4%
18,長崎,236,"16,811",1.4%
19,熊本,570,"13,039",4.4%
20,大分,158,"14,944",1.1%
21,宮崎,344,"8,416",4.1%
22,鹿児島,373,"17,421",2.1%
23,"沖縄
※３","2,305","34,207",6.7%
24,"長崎船
※２
その他",149,0,-
25,合計,"76,135","1,594,338",4.8%
