,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"7,766","135,619",5.7%
2,"青森
※3",285,"6,480",4.4%
3,"※3※4※5
岩手",162,"8,650",1.9%
4,"宮城
※3※5","1,147","18,374",6.2%
5,秋田,84,"3,476",2.4%
6,山形,111,"7,374",1.5%
7,"福島
※3",486,"38,699",1.3%
8,茨城,"1,397","16,254",8.6%
9,"栃木
※3※5",599,"52,797",1.1%
10,"群馬
※3※5","1,117","35,056",3.2%
11,"埼玉
※4","8,002","228,115",3.5%
12,千葉,"6,644","159,758",4.2%
13,"東京
※1","39,079","736,409",5.3%
14,神奈川,"11,894","246,225",4.8%
15,"新潟
※3※5",325,"21,833",1.5%
16,"富山
※3※5",450,"16,763",2.7%
17,"石川
※3",843,"21,257",4.0%
18,"福井
※3",309,"14,286",2.2%
19,"山梨
※3",336,"13,394",2.5%
20,"⾧野
※3※5",654,"29,788",2.2%
21,"岐阜
※5",985,"32,518",3.0%
22,"静岡
※3※4","1,395","54,881",2.5%
23,"※3※4※5
愛知","9,200","133,582",6.9%
24,"三重
※3",782,"18,271",4.3%
