,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"2,347","64,209",3.7%
2,"青森
※3",37,"2,590",1.4%
3,"※3※4※5
岩手",24,"4,599",0.5%
4,"宮城
※3※5",484,"11,436",4.2%
5,秋田,59,"2,309",2.6%
6,山形,81,"5,283",1.5%
7,"福島
※3",314,"22,904",1.4%
8,茨城,709,"12,878",5.5%
9,"栃木
※3",445,"33,448",1.3%
10,"群馬
※3※5",759,"24,772",3.1%
11,"埼玉
※4","5,082","152,740",3.3%
12,千葉,"4,311","104,962",4.1%
13,"東京
※1","27,715","503,424",5.5%
14,神奈川,"7,508","167,935",4.5%
15,"新潟
※3※5",179,"16,249",1.1%
16,"富山
※3※5",422,"13,250",3.2%
17,"石川
※3",780,"14,384",5.4%
18,"福井
※3",249,"10,194",2.4%
19,"山梨
※3",196,"10,962",1.8%
20,"長野
※3※5",320,"20,010",1.6%
21,"岐阜
※5",634,"24,149",2.6%
22,"静岡
※3※4",565,"37,352",1.5%
23,"※3※4※5
愛知","5,525","84,316",6.6%
24,"三重
※3",537,"14,087",3.8%
