,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"2,091","57,010",3.7%
2,"青森
※3",36,"2,435",1.5%
3,"※3※4※5
岩手",23,"4,220",0.5%
4,"宮城
※3※5",399,"10,302",3.9%
5,秋田,53,"2,140",2.5%
6,山形,78,"5,164",1.5%
7,"福島
※3",253,"20,207",1.3%
8,茨城,657,"12,474",5.3%
9,"栃木
※3",431,"30,351",1.4%
10,"群馬
※3※5",701,"21,170",3.3%
11,"埼玉
※4","4,652","143,932",3.2%
12,千葉,"3,896","88,135",4.4%
13,"東京
※１","25,738","455,929",5.6%
14,神奈川,"6,898","153,017",4.5%
15,"新潟
※3※5",170,"15,405",1.1%
16,"富山
※3※5",418,"12,250",3.4%
17,"石川
※3",776,"13,003",6.0%
18,"福井
※3",244,"9,765",2.5%
19,"山梨
※3",186,"10,658",1.7%
20,"長野
※3※5",306,"18,932",1.6%
21,"岐阜
※5",626,"22,761",2.8%
22,"静岡
※3※4",538,"34,354",1.6%
23,"※3※4※5
愛知","5,337","76,727",7.0%
24,"三重
※3",503,"12,619",4.0%
