,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,681","38,536",4.4%
2,"青森
※３",33,"1,870",1.8%
3,"岩手
※３※６",11,"2,467",0.4%
4,"宮城
※３",191,"7,379",2.6%
5,秋田,45,"1,652",2.7%
6,山形,77,"3,041",2.5%
7,"福島
※３",124,"12,969",1.0%
8,茨城,498,"9,791",5.1%
9,"栃木
※３",288,"19,922",1.4%
10,"群馬
※３※６",374,"11,874",3.1%
11,埼玉,"3,531","97,014",3.6%
12,千葉,"2,738","49,257",5.6%
13,"東京
※１","19,121","284,343",6.7%
14,神奈川,"4,370","100,213",4.4%
15,"新潟
※６",138,"11,719",1.2%
16,"富山
※６",338,"6,984",4.8%
17,"石川
※３",550,"6,344",8.7%
18,"福井
※３",161,"6,318",2.5%
19,"山梨
※３",162,"9,028",1.8%
20,"長野
※３※６",169,"11,944",1.4%
21,"岐阜
※６",538,"16,638",3.2%
22,"静岡
※３、５",433,"21,516",2.0%
23,愛知,"4,068","43,307",9.4%
24,"三重
※３",331,"8,367",4.0%
