,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"3,681","89,907",4.1%
2,"青森
※3",271,"5,750",4.7%
3,"※3※4※5
岩手",30,"5,655",0.5%
4,"宮城
※3※5",834,"15,020",5.6%
5,秋田,67,"2,642",2.5%
6,山形,86,"6,749",1.3%
7,"福島
※3",412,"31,153",1.3%
8,茨城,806,"14,162",5.7%
9,"栃木
※3※5",498,"45,708",1.1%
10,"群馬
※3※5",924,"30,491",3.0%
11,"埼玉
※4","6,201","194,647",3.2%
12,千葉,"5,310","135,455",3.9%
13,"東京
※1","32,429","627,902",5.2%
14,神奈川,"9,261","209,445",4.4%
15,"新潟
※3※5",188,"18,262",1.0%
16,"富山
※3※5",424,"15,001",2.8%
17,"石川
※3",819,"18,467",4.4%
18,"福井
※3",258,"11,246",2.3%
19,"山梨
※3",225,"11,926",1.9%
20,"長野
※3※5",357,"24,098",1.5%
21,"岐阜
※5",729,"27,877",2.6%
22,"静岡
※3※4",707,"44,670",1.6%
23,"※3※4※5
愛知","6,618","105,343",6.3%
24,"三重
※3",595,"16,342",3.6%
