,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※3※5",593,"14,643",4.0%
2,京都,"2,101","54,297",3.9%
3,"大阪
※3※5","13,485","248,414",5.4%
4,"※3※4※5
兵庫","3,406","71,350",4.8%
5,"奈良
※5",713,"25,726",2.8%
6,和歌山,280,"10,566",2.7%
7,"鳥取
※3",38,"5,786",0.7%
8,"島根
※5",141,"6,281",2.2%
9,"岡山
※4",323,"11,198",2.9%
10,"広島
※3",667,"28,463",2.3%
11,"山口
※4",223,"11,960",1.9%
12,"徳島
※3",167,"7,536",2.2%
13,"香川
※5",104,"13,911",0.7%
14,愛媛,117,"4,434",2.6%
15,高知,144,"3,667",3.9%
16,"※3※4※5
福岡","5,268","170,366",3.1%
17,"佐賀
※3",267,"7,480",3.6%
18,長崎,246,"23,361",1.1%
19,熊本,843,"20,618",4.1%
20,大分,160,"21,701",0.7%
21,宮崎,372,"8,807",4.2%
22,鹿児島,505,"23,324",2.2%
23,"沖縄
※3","3,456","60,623",5.7%
24,"長崎船
※2
その他",149,0,-
25,合計,"104,682","2,554,096",4.1%
