,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,698","39,136",4.3%
2,"青森
※３",33,"1,870",1.8%
3,"岩手
※３※６",11,"2,467",0.4%
4,"宮城
※３",191,"7,438",2.6%
5,秋田,45,"1,652",2.7%
6,山形,77,"3,055",2.5%
7,"福島
※３",125,"13,050",1.0%
8,茨城,503,"9,791",5.1%
9,"栃木
※３",289,"20,152",1.4%
10,"群馬
※３※６",380,"12,059",3.2%
11,埼玉,"3,562","97,120",3.7%
12,千葉,"2,774","49,670",5.6%
13,"東京
※１","19,333","284,343",6.8%
14,神奈川,"4,420","100,213",4.4%
15,"新潟
※６",139,"11,730",1.2%
16,"富山
※６",341,"6,984",4.9%
17,"石川
※３",556,"6,510",8.5%
18,"福井
※３",163,"6,389",2.6%
19,"山梨
※３",162,"9,028",1.8%
20,"長野
※３※６",172,"11,995",1.4%
21,"岐阜
※６",539,"16,662",3.2%
22,"静岡
※３、５",433,"21,516",2.0%
23,愛知,"4,137","46,351",8.9%
24,"三重
※３",337,"8,578",3.9%
