,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"9,075","154,998",5.9%
2,"青森
※3",307,"6,889",4.5%
3,"※3※4※5
岩手",208,"9,681",2.1%
4,"宮城
※3※5","1,221","19,125",6.4%
5,秋田,90,"3,676",2.4%
6,山形,141,"7,663",1.8%
7,"福島
※3",506,"40,549",1.2%
8,茨城,"1,655","17,086",9.7%
9,"栃木
※3※5",688,"55,743",1.2%
10,"群馬
※3※5","1,283","36,339",3.5%
11,"埼玉
※4","8,680","240,236",3.6%
12,千葉,"7,158","167,709",4.3%
13,"東京
※1","41,811","776,098",5.4%
14,神奈川,"12,929","260,211",5.0%
15,"新潟
※3※5",340,"22,619",1.5%
16,"富山
※3※5",460,"17,465",2.6%
17,"石川
※3",861,"22,622",3.8%
18,"福井
※3",319,"15,274",2.1%
19,"山梨
※3",353,"13,599",2.6%
20,"⾧野
※3※5",748,"32,320",2.3%
21,"岐阜
※5","1,119","41,349",2.7%
22,"静岡
※3※4","1,722","59,560",2.9%
23,"※3※4※5
愛知","10,309","143,080",7.2%
24,"三重
※3",880,"19,848",4.4%
