,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※3※5",510,"12,593",4.0%
2,京都,"1,800","45,125",4.0%
3,"大阪
※3※5","10,999","197,287",5.6%
4,"※3※4※5
兵庫","2,838","59,555",4.8%
5,"奈良
※5",587,"21,824",2.7%
6,和歌山,243,"9,550",2.5%
7,"鳥取
※3",36,"5,510",0.7%
8,"島根
※5",140,"5,896",2.4%
9,"岡山
※4",162,"8,654",1.9%
10,"広島
※3",615,"21,723",2.8%
11,"山口
※4",207,"10,311",2.0%
12,"徳島
※3",149,"7,054",2.1%
13,"香川
※5",93,"11,368",0.8%
14,愛媛,115,"4,167",2.8%
15,高知,138,"3,524",3.9%
16,"※3※4※5
福岡","5,069","141,044",3.6%
17,"佐賀
※3",248,"6,243",4.0%
18,長崎,238,"19,543",1.2%
19,熊本,642,"17,067",3.8%
20,大分,158,"17,842",0.9%
21,宮崎,344,"8,654",4.0%
22,鹿児島,447,"20,098",2.2%
23,"沖縄
※3","2,682","42,581",6.3%
24,"長崎船
※2
その他",149,0,-
25,合計,"86,606","2,032,776",4.3%
