,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,"滋賀
※３",99,"1,623",6.1%
2,京都,358,"7,109",5.0%
3,"大阪
※３","1,771","25,983",6.8%
4,兵庫,699,"10,192",6.9%
5,奈良,90,"2,383",3.8%
6,和歌山,63,"3,554",1.8%
7,鳥取,3,"1,260",0.2%
8,島根,24,"1,044",2.3%
9,岡山,25,"1,570",1.6%
10,"広島
※３",166,"6,513",2.5%
11,山口,37,"1,628",2.3%
12,"徳島
※３",5,675,0.7%
13,香川,28,"2,013",1.4%
14,愛媛,74,"1,768",4.2%
15,高知,74,"1,689",4.4%
16,福岡,658,"11,519",5.7%
17,"佐賀
※３",47,"1,339",3.5%
18,⾧崎,17,"2,577",0.7%
19,熊本,48,"3,755",1.3%
20,大分,60,"3,728",1.6%
21,宮崎,17,"1,314",1.3%
22,鹿児島,10,"1,623",0.6%
23,沖縄,142,"2,752",5.2%
24,"⾧崎船
※２
その他",149,623,23.9%
25,合計,"16,212","218,744",7.4%
