,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※5",894,"32,541",2.7%
2,京都,"3,475","78,701",4.4%
3,"大阪
※3※5","26,167","399,915",6.5%
4,"※3※4※5
兵庫","7,682","118,382",6.5%
5,"奈良
※5","1,577","41,214",3.8%
6,和歌山,570,"15,528",3.7%
7,"鳥取
※3※4",68,"20,828",0.3%
8,"島根
※5",174,"7,659",2.3%
9,"岡山
※4",885,"27,231",3.2%
10,"広島
※3","1,889","51,951",3.6%
11,"山口
※4",445,"24,734",1.8%
12,"徳島
※3",188,"14,101",1.3%
13,"香川
※5",206,"20,108",1.0%
14,愛媛,372,"9,854",3.8%
15,高知,455,"5,094",8.9%
16,"※3※4※5
福岡","6,890","233,615",2.9%
17,"佐賀
※3",403,"12,810",3.1%
18,長崎,345,"31,700",1.1%
19,熊本,"1,353","29,145",4.6%
20,大分,556,"36,116",1.5%
21,宮崎,632,"11,471",5.5%
22,鹿児島,837,"33,532",2.5%
23,"沖縄
※3","4,898","81,811",6.0%
24,"長崎船
※2
その他",149,0,-
25,合計,"188,415","3,903,759",4.8%
