,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,927","52,203",3.7%
2,"青森
※３",35,"2,282",1.5%
3,"岩手
※３※６",23,"3,860",0.6%
4,"宮城
※３",351,"9,508",3.7%
5,秋田,52,"1,964",2.6%
6,山形,78,"5,026",1.6%
7,"福島
※３",218,"18,238",1.2%
8,茨城,623,"12,026",5.2%
9,"栃木
※３",385,"27,549",1.4%
10,"群馬
※３※６",644,"18,889",3.4%
11,埼玉,"4,417","131,076",3.4%
12,千葉,"3,602","73,902",4.9%
13,"東京
※１","24,046","411,359",5.8%
14,神奈川,"6,323","138,519",4.6%
15,"新潟
※６",162,"14,561",1.1%
16,"富山
※６",410,"11,364",3.6%
17,"石川
※３",750,"11,545",6.5%
18,"福井
※３",244,"9,477",2.6%
19,"山梨
※３",180,"10,263",1.8%
20,"長野
※３※６",301,"17,873",1.7%
21,"岐阜
※６",597,"21,219",2.8%
22,"静岡
※３、５",517,"31,367",1.6%
23,愛知,"5,039","68,206",7.4%
24,"三重
※３",469,"11,703",4.0%
