,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"2,217","60,281",3.7%
2,"青森
※3",37,"2,518",1.5%
3,"※3※4※5
岩手",24,"4,407",0.5%
4,"宮城
※3※5",433,"10,976",3.9%
5,秋田,58,"2,250",2.6%
6,山形,78,"5,225",1.5%
7,"福島
※3",272,"21,225",1.3%
8,茨城,681,"12,699",5.4%
9,"栃木
※3",442,"32,382",1.4%
10,"群馬
※3※5",733,"23,493",3.1%
11,"埼玉
※4","4,840","148,915",3.3%
12,千葉,"4,110","99,323",4.1%
13,"東京
※1","26,727","483,688",5.5%
14,神奈川,"7,212","160,797",4.5%
15,"新潟
※3※5",170,"15,839",1.1%
16,"富山
※3※5",422,"12,816",3.3%
17,"石川
※3",778,"13,778",5.6%
18,"福井
※3",246,"9,923",2.5%
19,"山梨
※3",195,"10,846",1.8%
20,"長野
※3※5",313,"19,595",1.6%
21,"岐阜
※5",631,"23,549",2.7%
22,"静岡
※3※4",558,"36,458",1.5%
23,"※3※4※5
愛知","5,449","80,350",6.8%
24,"三重
※3",530,"13,479",3.9%
