,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,"滋賀
※３※６",450,"9,007",5.0%
2,京都,"1,448","31,282",4.6%
3,"大阪
※３※６","8,544","133,981",6.4%
4,"兵庫
※３,４,6","2,268","44,289",5.1%
5,"奈良
※６",518,"12,972",4.0%
6,和歌山,230,"8,607",2.7%
7,"鳥取
※３",22,"4,553",0.5%
8,"島根
※６",137,"4,869",2.8%
9,岡山,145,"5,880",2.5%
10,"広島
※３",458,"17,681",2.6%
11,山口,168,"6,790",2.5%
12,"徳島
※３",130,"5,898",2.2%
13,"香川
※６",77,"7,992",1.0%
14,愛媛,114,"3,809",3.0%
15,高知,125,"3,046",4.1%
16,福岡,"4,568","40,670",11.2%
17,"佐賀
※３",237,"5,076",4.7%
18,長崎,231,"14,507",1.6%
19,熊本,520,"11,373",4.6%
20,大分,145,"12,148",1.2%
21,宮崎,336,"8,054",4.2%
22,鹿児島,362,"15,653",2.3%
23,"沖縄
※３","2,139","25,614",8.4%
24,"長崎船
※２
その他",149,0,-
25,合計,"67,595","1,322,085",5.1%
