,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"3,447","87,181",4.0%
2,"青森
※3",264,"5,536",4.8%
3,"※3※4※5
岩手",29,"5,546",0.5%
4,"宮城
※3※5",804,"14,655",5.5%
5,秋田,67,"2,613",2.6%
6,山形,86,"6,560",1.3%
7,"福島
※3",401,"30,204",1.3%
8,茨城,789,"14,094",5.6%
9,"栃木
※3※5",494,"44,211",1.1%
10,"群馬
※3※5",913,"30,057",3.0%
11,"埼玉
※4","6,018","191,061",3.1%
12,千葉,"5,207","132,362",3.9%
13,"東京
※1","31,893","619,099",5.2%
14,神奈川,"9,021","206,810",4.4%
15,"新潟
※3※5",185,"18,101",1.0%
16,"富山
※3※5",424,"14,742",2.9%
17,"石川
※3",815,"18,104",4.5%
18,"福井
※3",257,"11,175",2.3%
19,"山梨
※3",221,"11,897",1.9%
20,"長野
※3※5",350,"23,957",1.5%
21,"岐阜
※5",710,"27,497",2.6%
22,"静岡
※3※4",690,"44,359",1.6%
23,"※3※4※5
愛知","6,457","103,369",6.2%
24,"三重
※3",575,"15,683",3.7%
