,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"2,518","69,832",3.6%
2,"青森
※3",104,"3,071",3.4%
3,"※3※4※5
岩手",26,"4,874",0.5%
4,"宮城
※3※5",524,"12,291",4.3%
5,秋田,59,"2,361",2.5%
6,山形,81,"5,338",1.5%
7,"福島
※3",362,"24,897",1.5%
8,茨城,728,"13,174",5.5%
9,"栃木
※3※5",465,"34,469",1.3%
10,"群馬
※3※5",774,"26,336",2.9%
11,"埼玉
※4","5,371","163,381",3.3%
12,千葉,"4,530","111,109",4.1%
13,"東京
※1","28,971","535,672",5.4%
14,神奈川,"7,942","178,657",4.4%
15,"新潟
※3※5",180,"16,849",1.1%
16,"富山
※3※5",423,"13,903",3.0%
17,"石川
※3",795,"15,397",5.2%
18,"福井
※3",256,"10,331",2.5%
19,"山梨
※3",199,"11,173",1.8%
20,"長野
※3※5",326,"20,863",1.6%
21,"岐阜
※5",642,"24,987",2.6%
22,"静岡
※3※4",575,"39,100",1.5%
23,"※3※4※5
愛知","5,664","88,963",6.4%
24,"三重
※3",549,"14,646",3.7%
