,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,579","34,341",4.6%
2,"青森
※３",32,"1,610",2.0%
3,"岩手
※３※６",7,"1,969",0.4%
4,"宮城
※３",182,"6,857",2.7%
5,秋田,36,"1,415",2.5%
6,山形,76,"2,984",2.5%
7,"福島
※３",100,"11,259",0.9%
8,茨城,416,"8,827",4.7%
9,"栃木
※３",261,"16,961",1.5%
10,"群馬
※３※６",244,"9,784",2.5%
11,埼玉,"3,001","84,977",3.5%
12,千葉,"2,258","41,138",5.5%
13,"東京
※１","16,474","239,875",6.9%
14,神奈川,"3,398","47,699",7.1%
15,"新潟
※３",129,"7,595",1.7%
16,"富山
※６",293,"6,409",4.6%
17,"石川
※３",399,"3,734",10.7%
18,"福井
※３",154,"5,684",2.7%
19,"山梨
※３",133,"8,294",1.6%
20,"⾧野
※３※６",139,"10,103",1.4%
21,"岐阜
※６",484,"14,247",3.4%
22,"静岡
※３、５",382,"17,599",2.2%
23,愛知,"3,306","34,291",9.6%
24,"三重
※３",249,"6,940",3.6%
