,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"2,229","60,894",3.7%
2,"青森
※3",37,"2,551",1.5%
3,"※3※4※5
岩手",24,"4,461",0.5%
4,"宮城
※3※5",441,"11,052",4.0%
5,秋田,58,"2,296",2.5%
6,山形,78,"5,236",1.5%
7,"福島
※3",279,"21,710",1.3%
8,茨城,693,"12,738",5.4%
9,"栃木
※3",443,"32,634",1.4%
10,"群馬
※3※5",735,"23,865",3.1%
11,"埼玉
※4","4,879","150,073",3.3%
12,千葉,"4,154","100,478",4.1%
13,"東京
※1","26,869","489,967",5.5%
14,神奈川,"7,266","163,313",4.4%
15,"新潟
※3※5",171,"15,966",1.1%
16,"富山
※3※5",422,"12,961",3.3%
17,"石川
※3",778,"13,948",5.6%
18,"福井
※3",247,"9,952",2.5%
19,"山梨
※3",196,"10,900",1.8%
20,"長野
※3※5",316,"19,797",1.6%
21,"岐阜
※5",631,"23,733",2.7%
22,"静岡
※3※4",564,"36,658",1.5%
23,"※3※4※5
愛知","5,463","81,271",6.7%
24,"三重
※3",532,"13,597",3.9%
