,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,197","19,203",6.2%
2,"青森
※３",27,941,2.9%
3,"岩手
※３",0,848,0.0%
4,"宮城
※３",89,"3,486",2.6%
5,秋田,16,981,1.6%
6,山形,69,"2,505",2.8%
7,"福島
※３",82,"6,153",1.3%
8,茨城,170,"5,163",3.3%
9,"栃木
※３",66,"6,241",1.1%
10,"群馬
※３",151,"4,628",3.3%
11,埼玉,"1,042","30,832",3.4%
12,千葉,926,"17,317",5.3%
13,"東京
※１","5,812","68,406",8.5%
14,神奈川,"1,433","12,033",11.9%
15,"新潟
※３",84,"4,764",1.8%
16,富山,227,"3,816",5.9%
17,"石川
※３",300,"2,871",10.4%
18,"福井
※３",122,"3,212",3.8%
19,"山梨
※３",72,"5,317",1.4%
20,"長野
※３",77,"3,139",2.5%
21,岐阜,156,"4,767",3.3%
22,"静岡
※３、６",80,"7,051",1.1%
23,愛知,523,"11,940",4.4%
24,"三重
※３",46,"2,779",1.7%
