,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,132","16,456",6.9%
2,"青森
※３",27,892,3.0%
3,"岩手
※３",0,767,0.0%
4,"宮城
※３",88,"3,136",2.8%
5,秋田,16,957,1.7%
6,山形,69,"2,463",2.8%
7,"福島
※３",81,"5,232",1.5%
8,茨城,168,"4,934",3.4%
9,"栃木
※３",66,"5,141",1.3%
10,"群馬
※３",151,"4,158",3.6%
11,埼玉,"1,014","25,132",4.0%
12,千葉,912,"15,813",5.8%
13,"東京
※１","5,426","16,177",33.5%
14,神奈川,"1,398","10,918",12.8%
15,"新潟
※３",83,"4,465",1.9%
16,富山,227,"3,542",6.4%
17,"石川
※３",299,"2,806",10.7%
18,"福井
※３",122,"2,919",4.2%
19,"山梨
※３",68,"4,577",1.5%
20,"長野
※３",76,"2,930",2.6%
21,岐阜,153,"4,065",3.8%
22,静岡,76,"3,644",2.1%
23,愛知,511,"10,961",4.7%
24,"三重
※３",45,"2,599",1.7%
