,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※5",852,"30,612",2.8%
2,京都,"3,076","73,836",4.2%
3,"大阪
※3※5","24,192","372,343",6.5%
4,"※3※4※5
兵庫","6,994","109,727",6.4%
5,"奈良
※5","1,433","38,382",3.7%
6,和歌山,545,"14,702",3.7%
7,"鳥取
※3※4",67,"19,438",0.3%
8,"島根
※5",165,"7,659",2.2%
9,"岡山
※4",702,"24,136",2.9%
10,"広島
※3","1,322","43,500",3.0%
11,"山口
※4",429,"22,347",1.9%
12,"徳島
※3",187,"13,790",1.4%
13,"香川
※5",198,"19,091",1.0%
14,愛媛,356,"9,639",3.7%
15,高知,312,"4,483",7.0%
16,"※3※4※5
福岡","6,343","221,015",2.9%
17,"佐賀
※3",371,"11,401",3.3%
18,長崎,290,"29,313",1.0%
19,熊本,"1,184","27,352",4.3%
20,大分,490,"32,945",1.5%
21,宮崎,584,"10,923",5.3%
22,鹿児島,741,"30,031",2.5%
23,"沖縄
※3","4,735","78,522",6.0%
24,"長崎船
※2
その他",149,0,-
25,合計,"172,638","3,646,095",4.7%
