,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※5",955,"34,089",2.8%
2,京都,"3,829","83,002",4.6%
3,"大阪
※3※5","27,500","419,310",6.6%
4,"※3※4※5
兵庫","8,248","124,566",6.6%
5,"奈良
※5","1,712","43,905",3.9%
6,和歌山,587,"15,857",3.7%
7,"鳥取
※3※4",70,"21,680",0.3%
8,"島根
※5",181,"8,556",2.1%
9,"岡山
※4","1,124","27,231",4.1%
10,"広島
※3","2,377","60,968",3.9%
11,"山口
※4",472,"24,734",1.9%
12,"徳島
※3",192,"14,398",1.3%
13,"香川
※5",211,"20,806",1.0%
14,愛媛,379,"10,881",3.5%
15,高知,549,"5,379",10.2%
16,"※3※4※5
福岡","7,547","243,185",3.1%
17,"佐賀
※3",417,"13,682",3.0%
18,長崎,419,"35,060",1.2%
19,熊本,"1,468","30,918",4.7%
20,大分,580,"38,198",1.5%
21,宮崎,669,"11,785",5.7%
22,鹿児島,890,"34,915",2.5%
23,"沖縄
※3","5,010","84,362",5.9%
24,"長崎船
※2
その他",149,0,-
25,合計,"201,301","4,086,271",4.9%
