,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"4,221","94,853",4.5%
2,"青森
※3",274,"6,004",4.6%
3,"※3※4※5
岩手",30,"5,725",0.5%
4,"宮城
※3※5",872,"15,374",5.7%
5,秋田,68,"2,667",2.5%
6,山形,89,"6,831",1.3%
7,"福島
※3",418,"33,183",1.3%
8,茨城,834,"14,373",5.8%
9,"栃木
※3※5",503,"46,544",1.1%
10,"群馬
※3※5",932,"30,881",3.0%
11,"埼玉
※4","6,363","199,115",3.2%
12,千葉,"5,434","137,000",4.0%
13,"東京
※1","33,060","641,107",5.2%
14,神奈川,"9,474","214,729",4.4%
15,"新潟
※3※5",200,"18,628",1.1%
16,"富山
※3※5",425,"15,366",2.8%
17,"石川
※3",824,"18,907",4.4%
18,"福井
※3",266,"11,730",2.3%
19,"山梨
※3",243,"12,161",2.0%
20,"長野
※3※5",387,"24,812",1.6%
21,"岐阜
※5",755,"28,212",2.7%
22,"静岡
※3※4",772,"46,257",1.7%
23,"※3※4※5
愛知","6,869","109,029",6.3%
24,"三重
※3",599,"16,342",3.7%
