,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"12,715","224,416",5.7%
2,"青森
※3",414,"8,969",4.6%
3,"※3※4※5
岩手",353,"13,489",2.6%
4,"宮城
※3※5","1,930","23,979",8.0%
5,秋田,113,"4,020",2.8%
6,山形,355,"9,902",3.6%
7,"福島
※3",844,"53,517",1.6%
8,茨城,"2,253","18,432",12.2%
9,"栃木
※3※5","1,165","68,950",1.7%
10,"群馬
※3※5","2,097","50,358",4.2%
11,"埼玉
※4","12,764","302,203",4.2%
12,千葉,"9,912","217,693",4.6%
13,"東京
※1","54,902","953,469",5.8%
14,神奈川,"18,693","334,987",5.6%
15,"新潟
※3※5",486,"26,876",1.8%
16,"富山
※3※5",532,"21,295",2.5%
17,"石川
※3","1,010","28,493",3.5%
18,"福井
※3",343,"18,435",1.9%
19,"山梨
※3",509,"14,417",3.5%
20,"⾧野
※3※5","1,088","45,163",2.4%
21,"岐阜
※5","1,933","61,190",3.2%
22,"静岡
※3※4","2,513","88,334",2.8%
23,"※3※4※5
愛知","14,918","191,017",7.8%
24,"三重
※3","1,198","29,023",4.1%
