,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,884","50,149",3.8%
2,"青森
※３",35,"2,227",1.6%
3,"岩手
※３※６",23,"3,745",0.6%
4,"宮城
※３",313,"8,995",3.5%
5,秋田,51,"1,868",2.7%
6,山形,78,"5,006",1.6%
7,"福島
※３",214,"17,489",1.2%
8,茨城,616,"11,796",5.2%
9,"栃木
※３",368,"25,993",1.4%
10,"群馬
※３※６",567,"17,931",3.2%
11,埼玉,"4,320","127,974",3.4%
12,千葉,"3,446","68,574",5.0%
13,"東京
※１","23,274","392,220",5.9%
14,神奈川,"6,012","132,257",4.5%
15,"新潟
※６",151,"14,070",1.1%
16,"富山
※６",408,"11,173",3.7%
17,"石川
※３",736,"11,006",6.7%
18,"福井
※３",244,"9,284",2.6%
19,"山梨
※３",179,"10,135",1.8%
20,"長野
※３※６",297,"17,391",1.7%
21,"岐阜
※６",596,"20,367",2.9%
22,"静岡
※３、５",506,"30,514",1.7%
23,愛知,"4,920","64,208",7.7%
24,"三重
※３",463,"11,312",4.1%
