,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"5,055","103,685",4.9%
2,"青森
※3",278,"6,145",4.5%
3,"※3※4※5
岩手",64,"6,072",1.1%
4,"宮城
※3※5",973,"16,120",6.0%
5,秋田,71,"2,695",2.6%
6,山形,96,"6,994",1.4%
7,"福島
※3",431,"34,974",1.2%
8,茨城,946,"14,703",6.4%
9,"栃木
※3※5",513,"47,989",1.1%
10,"群馬
※3※5",951,"32,830",2.9%
11,"埼玉
※4","6,741","206,725",3.3%
12,千葉,"5,721","142,896",4.0%
13,"東京
※1","34,496","664,117",5.2%
14,神奈川,"10,042","220,848",4.5%
15,"新潟
※3※5",224,"19,616",1.1%
16,"富山
※3※5",425,"15,642",2.7%
17,"石川
※3",828,"19,693",4.2%
18,"福井
※3",272,"12,229",2.2%
19,"山梨
※3",275,"12,472",2.2%
20,"長野
※3※5",448,"25,663",1.7%
21,"岐阜
※5",800,"29,255",2.7%
22,"静岡
※3※4",822,"48,055",1.7%
23,"※3※4※5
愛知","7,447","113,664",6.6%
24,"三重
※3",616,"17,127",3.6%
