,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※3※5",547,"14,156",3.9%
2,京都,"2,014","52,347",3.8%
3,"大阪
※3※5","12,610","234,636",5.4%
4,"※3※4※5
兵庫","3,202","68,117",4.7%
5,"奈良
※5",639,"24,620",2.6%
6,和歌山,274,"10,406",2.6%
7,"鳥取
※3",38,"5,770",0.7%
8,"島根
※5",141,"6,245",2.3%
9,"岡山
※4",273,"11,198",2.4%
10,"広島
※3",659,"27,466",2.4%
11,"山口
※4",213,"11,913",1.8%
12,"徳島
※3",164,"7,462",2.2%
13,"香川
※5",101,"13,467",0.7%
14,愛媛,116,"4,371",2.7%
15,高知,144,"3,640",4.0%
16,"※3※4※5
福岡","5,217","163,838",3.2%
17,"佐賀
※3",254,"7,074",3.6%
18,長崎,244,"22,311",1.1%
19,熊本,786,"19,224",4.1%
20,大分,159,"20,779",0.8%
21,宮崎,367,"8,791",4.2%
22,鹿児島,468,"22,179",2.1%
23,"沖縄
※3","3,304","57,775",5.7%
24,"長崎船
※2
その他",149,0,-
25,合計,"99,214","2,427,862",4.1%
