,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※3※5",539,"13,774",3.9%
2,京都,"1,974","51,461",3.8%
3,"大阪
※3※5","12,089","225,514",5.4%
4,"※3※4※5
兵庫","3,142","66,553",4.7%
5,"奈良
※5",626,"24,077",2.6%
6,和歌山,272,"10,282",2.6%
7,"鳥取
※3",37,"5,679",0.7%
8,"島根
※5",141,"6,127",2.3%
9,"岡山
※4",206,"10,217",2.0%
10,"広島
※3",656,"26,970",2.4%
11,"山口
※4",213,"11,623",1.8%
12,"徳島
※3",164,"7,416",2.2%
13,"香川
※5",101,"13,053",0.8%
14,愛媛,116,"4,305",2.7%
15,高知,142,"3,614",3.9%
16,"※3※4※5
福岡","5,189","158,630",3.3%
17,"佐賀
※3",254,"6,936",3.7%
18,長崎,244,"21,684",1.1%
19,熊本,769,"19,076",4.0%
20,大分,159,"20,118",0.8%
21,宮崎,367,"8,758",4.2%
22,鹿児島,463,"21,808",2.1%
23,"沖縄
※3","3,194","53,755",5.9%
24,"長崎船
※2
その他",149,0,-
25,合計,"96,340","2,336,798",4.1%
