,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※5",747,"25,764",2.9%
2,京都,"2,508","61,907",4.1%
3,"大阪
※3※5","18,140","298,441",6.1%
4,"※3※4※5
兵庫","4,852","86,664",5.6%
5,"奈良
※5","1,026","30,816",3.3%
6,和歌山,403,"12,562",3.2%
7,"鳥取
※3※4",54,"15,678",0.3%
8,"島根
※5",142,"6,498",2.2%
9,"岡山
※4",515,"17,220",3.0%
10,"広島
※3",762,"32,679",2.3%
11,"山口
※4",356,"13,795",2.6%
12,"徳島
※3",179,"7,753",2.3%
13,"香川
※5",132,"16,011",0.8%
14,愛媛,251,"5,657",4.4%
15,高知,148,"3,736",4.0%
16,"※3※4※5
福岡","5,552","190,922",2.9%
17,"佐賀
※3",297,"8,987",3.3%
18,⾧崎,262,"25,842",1.0%
19,熊本,974,"23,109",4.2%
20,大分,228,"25,092",0.9%
21,宮崎,439,"9,200",4.8%
22,鹿児島,592,"26,482",2.2%
23,"沖縄
※3","4,031","68,472",5.9%
24,"⾧崎船
※2
その他",149,0,-
25,合計,"133,939","3,010,223",4.4%
