,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"9,669","164,174",5.9%
2,"青森
※3",324,"7,172",4.5%
3,"※3※4※5
岩手",220,"10,109",2.2%
4,"宮城
※3※5","1,272","19,587",6.5%
5,秋田,90,"3,689",2.4%
6,山形,158,"7,934",2.0%
7,"福島
※3",528,"41,506",1.3%
8,茨城,"1,808","17,334",10.4%
9,"栃木
※3※5",732,"56,515",1.3%
10,"群馬
※3※5","1,371","39,174",3.5%
11,"埼玉
※4","9,159","244,778",3.7%
12,千葉,"7,388","171,596",4.3%
13,"東京
※1","43,377","797,901",5.4%
14,神奈川,"13,505","265,968",5.1%
15,"新潟
※3※5",354,"23,160",1.5%
16,"富山
※3※5",461,"17,786",2.6%
17,"石川
※3",867,"23,222",3.7%
18,"福井
※3",321,"15,611",2.1%
19,"山梨
※3",381,"13,645",2.8%
20,"長野
※3※5",786,"33,056",2.4%
21,"岐阜
※5","1,227","43,695",2.8%
22,"静岡
※3※4","1,827","61,478",3.0%
23,"※3※4※5
愛知","10,938","143,080",7.6%
24,"三重
※3",940,"22,079",4.3%
