,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,"滋賀
※３※６",495,"11,575",4.3%
2,京都,"1,710","40,610",4.2%
3,"大阪
※３※６","10,447","179,382",5.8%
4,"兵庫
※３,４,6","2,658","54,981",4.8%
5,"奈良
※６",562,"19,870",2.8%
6,和歌山,240,"9,240",2.6%
7,"鳥取
※３",36,"5,420",0.7%
8,"島根
※６",140,"5,597",2.5%
9,岡山,153,"8,110",1.9%
10,"広島
※３",516,"20,198",2.6%
11,山口,198,"9,453",2.1%
12,"徳島
※３",147,"6,862",2.1%
13,"香川
※６",93,"10,460",0.9%
14,愛媛,114,"4,037",2.8%
15,高知,138,"3,450",4.0%
16,福岡,"5,023","47,114",10.7%
17,"佐賀
※３",245,"5,828",4.2%
18,長崎,236,"18,015",1.3%
19,熊本,572,"16,327",3.5%
20,大分,158,"16,435",1.0%
21,宮崎,344,"8,534",4.0%
22,鹿児島,400,"18,249",2.2%
23,"沖縄
※３","2,427","38,138",6.4%
24,"長崎船
※２
その他",149,0,-
25,合計,"81,181","1,746,647",4.6%
