,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"3,372","85,892",3.9%
2,"青森
※3",256,"5,350",4.8%
3,"※3※4※5
岩手",29,"5,410",0.5%
4,"宮城
※3※5",788,"14,577",5.4%
5,秋田,64,"2,585",2.5%
6,山形,86,"6,330",1.4%
7,"福島
※3",401,"29,997",1.3%
8,茨城,779,"14,025",5.6%
9,"栃木
※3※5",493,"44,009",1.1%
10,"群馬
※3※5",910,"29,852",3.0%
11,"埼玉
※4","5,986","189,663",3.2%
12,千葉,"5,149","128,861",4.0%
13,"東京
※1","31,624","607,855",5.2%
14,神奈川,"8,912","205,488",4.3%
15,"新潟
※3※5",184,"18,006",1.0%
16,"富山
※3※5",423,"14,656",2.9%
17,"石川
※3",813,"17,770",4.6%
18,"福井
※3",257,"11,164",2.3%
19,"山梨
※3",218,"11,867",1.8%
20,"⾧野
※3※5",350,"23,785",1.5%
21,"岐阜
※5",700,"27,237",2.6%
22,"静岡
※3※4",680,"44,121",1.5%
23,"※3※4※5
愛知","6,404","102,238",6.3%
24,"三重
※3",574,"15,683",3.7%
