,0,1,2,3
0,都道府県名,,陽性者数 検査人数※6,％
1,"滋賀
※1",97,"1,419",6.8%
2,京都,347,"5,267",6.6%
3,"大阪
※1","1,716","20,263",8.5%
4,"兵庫
※1",681,"8,654",7.9%
5,奈良,89,"2,035",4.4%
6,和歌山,62,"3,310",1.9%
7,"鳥取
※1",3,"1,142",0.3%
8,"島根
※1",24,888,2.7%
9,岡山,23,"1,321",1.7%
10,"広島
※1",165,"5,746",2.9%
11,"山口
※1",37,"1,498",2.5%
12,"徳島
※1",5,569,0.9%
13,"香川
※1",28,"1,787",1.6%
14,愛媛,48,"1,238",3.9%
15,高知,74,"1,529",4.8%
16,"福岡
※1",651,"10,246",6.4%
17,"佐賀
※1",45,"1,209",3.7%
18,"長崎
※1",17,"2,878",0.6%
19,"熊本
※1",48,"3,375",1.4%
20,大分,60,"3,382",1.8%
21,"宮崎
※1",17,"1,213",1.4%
22,鹿児島 ※1,11,"1,446",0.8%
23,沖縄,142,"2,403",5.9%
24,その他 ※5,149,623,23.9%
25,合計,"15,483 
(14,520)","179,043",8.1%
