,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※5※6",708,"14,966",4.7%
2,京都,"2,395","59,309",4.0%
3,"大阪
※3※5","16,374","284,006",5.8%
4,"※3※4※5
兵庫","4,223","80,976",5.2%
5,"奈良
※5",929,"29,282",3.2%
6,和歌山,361,"11,829",3.1%
7,"鳥取
※3",53,"6,177",0.9%
8,"島根
※5",142,"6,498",2.2%
9,"岡山
※4",445,"17,220",2.6%
10,"広島
※3",724,"31,336",2.3%
11,"山口
※4",303,"13,795",2.2%
12,"徳島
※3",175,"7,697",2.3%
13,"香川
※5",125,"15,605",0.8%
14,愛媛,153,"4,880",3.1%
15,高知,144,"3,698",3.9%
16,"※3※4※5
福岡","5,442","185,859",2.9%
17,"佐賀
※3",290,"8,483",3.4%
18,長崎,253,"25,328",1.0%
19,熊本,940,"22,574",4.2%
20,大分,196,"24,179",0.8%
21,宮崎,388,"8,869",4.4%
22,鹿児島,576,"25,386",2.3%
23,"沖縄
※3","3,887","65,911",5.9%
24,"長崎船
※2
その他",149,0,-
25,合計,"123,867","2,869,807",4.3%
