,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,"滋賀
※３※６",110,"3,296",3.3%
2,京都,490,"13,461",3.6%
3,"大阪
※３※６","2,245","51,997",4.3%
4,"兵庫
※３,４,6",813,"18,933",4.3%
5,"奈良
※６",154,"5,045",3.1%
6,和歌山,89,"4,984",1.8%
7,"鳥取
※３",5,"2,214",0.2%
8,"島根
※６",25,"1,992",1.3%
9,岡山,41,"2,341",1.8%
10,"広島
※３",207,"8,806",2.4%
11,山口,42,"3,230",1.3%
12,"徳島
※３",10,"1,415",0.7%
13,"香川
※６",44,"3,607",1.2%
14,愛媛,82,"2,707",3.0%
15,高知,76,"2,130",3.6%
16,福岡,996,"19,119",5.2%
17,"佐賀
※３",47,"1,781",2.6%
18,長崎,40,"4,753",0.8%
19,熊本,50,"4,527",1.1%
20,大分,60,"5,689",1.1%
21,宮崎,20,"1,770",1.1%
22,鹿児島,165,"8,314",2.0%
23,沖縄,151,"3,457",4.4%
24,"長崎船
※２
その他",149,-,-
25,合計,"24,626","534,755",4.6%
