,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"10,805","183,390",5.9%
2,"青森
※3",364,"7,849",4.6%
3,"※3※4※5
岩手",252,"10,662",2.4%
4,"宮城
※3※5","1,417","21,113",6.7%
5,秋田,90,"3,746",2.4%
6,山形,218,"8,932",2.4%
7,"福島
※3",582,"44,199",1.3%
8,茨城,"1,935","17,774",10.9%
9,"栃木
※3※5",839,"60,231",1.4%
10,"群馬
※3※5","1,572","42,544",3.7%
11,"埼玉
※4","10,101","260,942",3.9%
12,千葉,"7,958","189,306",4.2%
13,"東京
※1","46,124","840,791",5.5%
14,神奈川,"14,599","281,819",5.2%
15,"新潟
※3※5",380,"24,145",1.6%
16,"富山
※3※5",462,"18,434",2.5%
17,"石川
※3",899,"24,571",3.7%
18,"福井
※3",331,"16,507",2.0%
19,"山梨
※3",440,"14,073",3.1%
20,"長野
※3※5",909,"35,844",2.5%
21,"岐阜
※5","1,406","48,913",2.9%
22,"静岡
※3※4","2,087","67,934",3.1%
23,"※3※4※5
愛知","12,123","152,984",7.9%
24,"三重
※3","1,028","24,205",4.2%
