,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,北海道,"5,285","106,601",5.0%
2,"青森
※3",278,"6,157",4.5%
3,"※3※4※5
岩手",69,"6,312",1.1%
4,"宮城
※3※5",983,"16,285",6.0%
5,秋田,73,"2,695",2.7%
6,山形,97,"6,999",1.4%
7,"福島
※3",435,"35,161",1.2%
8,茨城,967,"14,703",6.6%
9,"栃木
※3※5",516,"48,508",1.1%
10,"群馬
※3※5",956,"32,842",2.9%
11,"埼玉
※4","6,821","206,881",3.3%
12,千葉,"5,781","143,246",4.0%
13,"東京
※1","34,751","664,117",5.2%
14,神奈川,"10,155","220,848",4.6%
15,"新潟
※3※5",226,"19,699",1.1%
16,"富山
※3※5",425,"15,777",2.7%
17,"石川
※3",830,"19,731",4.2%
18,"福井
※3",272,"12,253",2.2%
19,"山梨
※3",275,"12,472",2.2%
20,"⾧野
※3※5",461,"25,663",1.8%
21,"岐阜
※5",809,"29,309",2.8%
22,"静岡
※3※4",822,"48,055",1.7%
23,"※3※4※5
愛知","7,599","114,475",6.6%
24,"三重
※3",620,"17,127",3.6%
