,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,267","21,190",6.0%
2,"⻘森
※３",27,999,2.7%
3,"岩手
※３",0,996,0.0%
4,"宮城
※３",95,"3,868",2.5%
5,秋田,16,998,1.6%
6,山形,69,"2,549",2.7%
7,"福島
※３",82,"6,990",1.2%
8,茨城,176,"5,366",3.3%
9,"栃木
※３",82,"7,456",1.1%
10,"群馬
※３",153,"5,155",3.0%
11,埼玉,"1,165","36,009",3.2%
12,千葉,978,"18,548",5.3%
13,"東京
※１","6,399","87,151",7.3%
14,神奈川,"1,521","12,813",11.9%
15,"新潟
※３",84,"5,020",1.7%
16,富山,228,"3,984",5.7%
17,"石川
※３",300,"2,918",10.3%
18,"福井
※３",122,"3,461",3.5%
19,"山梨
※３",75,"5,756",1.3%
20,"⻑野
※３",77,"3,312",2.3%
21,岐阜,160,"5,301",3.0%
22,"静岡
※３、６",81,"7,766",1.0%
23,愛知,525,"12,859",4.1%
24,"三重
※３",46,"2,901",1.6%
