,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※3※5",518,"13,058",4.0%
2,京都,"1,863","46,776",4.0%
3,"大阪
※3※5","11,249","204,301",5.5%
4,"※3※4※5
兵庫","2,913","61,514",4.7%
5,"奈良
※5",603,"22,589",2.7%
6,和歌山,252,"9,793",2.6%
7,"鳥取
※3",36,"5,539",0.6%
8,"島根
※5",140,"5,943",2.4%
9,"岡山
※4",164,"8,654",1.9%
10,"広島
※3",641,"24,634",2.6%
11,"山口
※4",209,"10,725",1.9%
12,"徳島
※3",149,"7,104",2.1%
13,"香川
※5",96,"11,827",0.8%
14,愛媛,115,"4,192",2.7%
15,高知,139,"3,542",3.9%
16,"※3※4※5
福岡","5,105","145,841",3.5%
17,"佐賀
※3",249,"6,322",3.9%
18,長崎,241,"20,210",1.2%
19,熊本,714,"17,813",4.0%
20,大分,158,"18,432",0.9%
21,宮崎,344,"8,677",4.0%
22,鹿児島,456,"20,797",2.2%
23,"沖縄
※3","2,769","45,025",6.1%
24,"長崎船
※2
その他",149,0,-
25,合計,"89,070","2,111,416",4.2%
