,0,1,2,3
0,都道府県名,陽性者数 検査人数※３,,％
1,北海道,"1,744","42,030",4.1%
2,"青森
※３",35,"1,982",1.8%
3,"岩手
※３※６",19,"2,900",0.7%
4,"宮城
※３",193,"7,621",2.5%
5,秋田,48,"1,749",2.7%
6,山形,77,"3,093",2.5%
7,"福島
※３",151,"14,121",1.1%
8,茨城,538,"10,496",5.1%
9,"栃木
※３",302,"21,581",1.4%
10,"群馬
※３※６",432,"13,687",3.2%
11,埼玉,"3,806","104,060",3.7%
12,千葉,"2,961","53,587",5.5%
13,"東京
※１","20,322","312,699",6.5%
14,神奈川,"4,742","110,988",4.3%
15,"新潟
※６",141,"12,368",1.1%
16,"富山
※６",370,"7,417",5.0%
17,"石川
※３",613,"7,608",8.1%
18,"福井
※３",206,"7,153",2.9%
19,"山梨
※３",172,"9,415",1.8%
20,"長野
※３※６",219,"13,506",1.6%
21,"岐阜
※６",551,"17,727",3.1%
22,"静岡
※３、５",478,"24,082",2.0%
23,愛知,"4,362","50,408",8.7%
24,"三重
※３",360,"9,496",3.8%
