,0,1,2,3
0,都道府県名,陽性者数 検査人数※3,,％
1,"滋賀
※3※5",506,"12,183",4.2%
2,京都,"1,787","44,223",4.0%
3,"大阪
※3※5","10,840","191,163",5.7%
4,"※3※4※5
兵庫","2,797","58,357",4.8%
5,"奈良
※5",581,"21,281",2.7%
6,和歌山,242,"9,377",2.6%
7,"鳥取
※3",36,"5,500",0.7%
8,"島根
※5",140,"5,829",2.4%
9,"岡山
※4",161,"8,654",1.9%
10,"広島
※3",604,"21,380",2.8%
11,"山口
※4",201,"10,143",2.0%
12,"徳島
※3",149,"7,008",2.1%
13,"香川
※5",93,"11,002",0.8%
14,愛媛,115,"4,131",2.8%
15,高知,138,"3,511",3.9%
16,"※3※4※5
福岡","5,057","136,678",3.7%
17,"佐賀
※3",246,"6,166",4.0%
18,長崎,238,"18,993",1.3%
19,熊本,626,"16,830",3.7%
20,大分,158,"17,325",0.9%
21,宮崎,344,"8,631",4.0%
22,鹿児島,435,"19,588",2.2%
23,"沖縄
※3","2,607","41,088",6.3%
24,"長崎船
※2
その他",149,0,-
25,合計,"85,030","1,969,543",4.3%
